order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name,product_name_length,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_zip_code_prefix,seller_city,seller_state,day_of_week_int,hour,month,year,date,delivery_time,simplified_category,month_year,review_comment_message_clean,review_comment_message_tokens,review_comment_message_clean_sentiment
d83a0ada4f4e91a7aa41547a8b5f8295,efbde681c58eb3d78f54fd03be60187f,delivered,2018-05-04 13:35:22,2018-05-04 13:50:46,2018-05-08 14:47:00,2018-05-15 13:49:38,2018-05-24 00:00:00,1,12f066474dfa3c415c169051c5e1967e,7040e82f899a04d1b434b795a43b4617,2018-05-10 13:50:46,17.9,15.23,1,credit_card,1,33.13,97746701c6c8f96f0fdd7375f69d12a9,5,Excelente ,"Gostei muito. Como não tinham na cor escolhida na venda, mandaram mensagem de Whatsapp perguntando se aceitava outras cores. Foram bem prestativos e respeitosos",2018-05-16 00:00:00,2018-05-21 01:00:22,telefonia,60.0,749.0,3.0,200.0,22.0,8.0,15.0,c7e522d5870e50b2f131d3d5d43b7775,83602,campo largo,PR,1026,sao paulo,SP,5,13,5,2018,2018-05,11.0,telefonia,2018-05,gostei cor escolhida venda mandaram mensagem whatsapp perguntando aceitava outras cores bem prestativos respeitosos,"['gostei', 'cor', 'escolhida', 'venda', 'mandaram', 'mensagem', 'whatsapp', 'perguntando', 'aceitava', 'outras', 'cores', 'bem', 'prestativos', 'respeitosos']",Neutral
9fa2472c84bf1f97b21ebb5f6bc39b23,bfa954112d71c4ed5d3922633e48ead5,delivered,2018-04-17 13:56:04,2018-04-17 14:11:44,2018-04-18 19:21:55,2018-04-25 18:58:48,2018-05-04 00:00:00,1,13ccab6df565f4b742fcd81031be9aaa,afa6714acee029b2dfdf357e5579cc03,2018-04-23 14:11:44,199.99,15.49,1,credit_card,1,215.48,a294b92921208ea726041ad2a1ee395b,5,super recomendo,Muito satisfeito,2018-04-26 00:00:00,2018-04-27 09:43:20,brinquedos,44.0,1250.0,4.0,3850.0,35.0,26.0,41.0,ebe54e01d33bc93ff711e9a5d6b18380,5509,sao paulo,SP,13690,descalvado,SP,2,13,4,2018,2018-04,8.0,brinquedos,2018-04,satisfeito,['satisfeito'],Neutral
92dae1db0e45a5e5b08be2406e81eea3,4af6352f741b51d01b375b32579004cd,delivered,2018-05-16 22:15:53,2018-05-16 22:34:40,2018-05-17 11:26:00,2018-05-22 17:21:40,2018-06-12 00:00:00,1,28a165dbe64110f22085544d7129480c,712e6ed8aa4aa1fa65dab41fed5737e4,2018-05-22 22:30:51,510.0,158.26,1,credit_card,10,668.26,ac1b47245b37c45a30a6e800f40491f7,2,Faltando produto,Comprei um jogo com 4 pneus e só enviaram dois. Estou aguardando o chamado que abri nas lannister para solução do problema ,2018-05-23 00:00:00,2018-05-23 21:03:22,automotivo,57.0,829.0,4.0,17950.0,60.0,60.0,37.0,2ab36ff262a58b2671737325a4800883,18708,avare,SP,89560,videira,SC,3,22,5,2018,2018-05,5.0,automotivo,2018-05,comprei jogo 4 pneus enviaram dois aguardando chamado abri lannister solução problema,"['comprei', 'jogo', '4', 'pneus', 'enviaram', 'dois', 'aguardando', 'chamado', 'abri', 'lannister', 'solução', 'problema']",Neutral
6ad40910813e5836d9698b103b222e65,3b0083b0418552bc7b8a1a083d03b56f,delivered,2018-07-23 23:48:21,2018-07-24 20:44:16,2018-07-26 12:41:00,2018-08-01 11:03:56,2018-07-31 00:00:00,1,5218770ee0cbcad0666569202deebc4f,b248792ac0b60ec3f93d80af1b4fae47,2018-07-30 20:44:16,38.7,13.57,1,credit_card,1,104.54,2edac6b60460b3b4989c72bd009e8fb7,3,7,Não gostei porque tive que busca no correio nem entregaram na minha residência ,2018-08-02 00:00:00,2018-08-02 14:38:23,esporte_lazer,34.0,1118.0,1.0,3214.0,27.0,27.0,17.0,2fe5af51eacb6ecea9d47314c8e521ff,9952,diadema,SP,9560,sao caetano do sul,SP,1,23,7,2018,2018-07,8.0,esporte_lazer,2018-07,gostei porque busca correio entregaram residência,"['gostei', 'porque', 'busca', 'correio', 'entregaram', 'residência']",Neutral
c844fe47e745e3199e1f985e6dec1618,1f5bda3dce0e8818a518c084233e8efc,delivered,2018-05-06 10:53:30,2018-05-06 11:10:34,2018-05-07 14:25:00,2018-05-08 19:57:20,2018-05-17 00:00:00,1,22234a1dd91ce8e88c7b108d198c40ad,e9779976487b77c6d4ac45f75ec7afe9,2018-05-10 11:10:34,71.9,7.87,1,credit_card,2,159.54,dbb3bd343fa0382112888a9a80691ecf,1,nao sei,"Eu comprei 04 Unaro, chegou dois, ligue para (13) 33-42-21-99 com Juliane que disse que os outros dois produtos iria vir no dia seguinte, pois a norma do correio teria muda, Gostaria de um retorno. ",2018-05-09 00:00:00,2018-05-11 20:07:41,beleza_saude,57.0,3110.0,1.0,125.0,19.0,15.0,17.0,e5a612b2f956d61300879aaf63adc753,9910,diadema,SP,11701,praia grande,SP,7,10,5,2018,2018-05,2.0,beleza_saude,2018-05,comprei 04 unaro chegou dois ligue 13 33422199 juliane disse outros dois produtos iria vir dia seguinte pois norma correio muda gostaria retorno,"['comprei', '04', 'unaro', 'chegou', 'dois', 'ligue', '13', '33422199', 'juliane', 'disse', 'outros', 'dois', 'produtos', 'iria', 'vir', 'dia', 'seguinte', 'pois', 'norma', 'correio', 'muda', 'gostaria', 'retorno']",Neutral
e83de4d40102eb9d76e227fdafff7548,80d373de62c0d5d296dc5530e68c7974,delivered,2018-05-16 16:19:40,2018-05-16 17:08:55,2018-05-17 11:11:00,2018-06-06 11:33:23,2018-06-11 00:00:00,1,38fbe42a76e0c841c9445467b7e5ab30,1c129092bf23f28a5930387c980c0dfc,2018-05-22 16:31:14,34.5,20.4,1,credit_card,1,54.9,4a2cd9ca33d7e4e9fcaa1940881e7d19,5,Recomendo sim!!,baratheon tem produtos lindos e de ótima qualidade!!!Parabéns sempre!!!!,2018-06-07 00:00:00,2018-06-07 19:45:47,cama_mesa_banho,45.0,734.0,5.0,550.0,16.0,10.0,11.0,ea3bca4bf5563b576e7ad9766b153ecc,54420,jaboatao dos guararapes,PE,2972,sao paulo,SP,3,16,5,2018,2018-05,20.0,cama_mesa_banho,2018-05,baratheon produtos lindos ótima qualidadeparabéns sempre,"['baratheon', 'produtos', 'lindos', 'ótima', 'qualidadeparabéns', 'sempre']",Neutral
7b9e7ccb0670a2b422f9cc382a87f86d,a4cb414bd1f91cefa16426dcd559af69,delivered,2018-05-11 01:59:58,2018-05-15 03:35:13,2018-05-17 14:43:00,2018-05-29 18:24:42,2018-06-01 00:00:00,1,962a6951154f98f2c8e9a5b8b2bcf4a9,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-21 03:35:13,75.0,17.83,1,boleto,1,92.83,8b91f00734a3df8baf53d0e52f08412d,5,Otîmo ,"Exatamente como esperava amo comprar pelo baratheon , chegou bem antes do previsto ",2018-05-30 00:00:00,2018-05-30 22:42:07,moveis_decoracao,47.0,610.0,1.0,2550.0,30.0,35.0,30.0,bb656d3186549f19907809e754fb6645,28022,campos dos goytacazes,RJ,3204,sao paulo,SP,5,1,5,2018,2018-05,18.0,moveis_decoracao,2018-05,exatamente esperava amo comprar baratheon chegou bem antes previsto,"['exatamente', 'esperava', 'amo', 'comprar', 'baratheon', 'chegou', 'bem', 'antes', 'previsto']",Neutral
fb4b0b0096d14fc21dd9baf7881283bf,859f28742567ec1ff37448113ce81a6a,delivered,2018-04-15 11:21:00,2018-04-15 11:31:07,2018-04-17 12:58:39,2018-04-24 20:21:56,2018-05-16 00:00:00,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-04-19 11:30:34,110.0,18.65,1,credit_card,2,128.65,e1aca7f372524aba2e4c0a17488dfbc4,4,muito bom,"MUITO BOM, CHEGOU BEM RÁPIDO. RELÓGIO ORIGINAL DA CASSIO",2018-04-25 00:00:00,2018-04-30 00:14:49,relogios_presentes,33.0,523.0,3.0,584.0,16.0,11.0,13.0,8dd07518953388ecc0025118731d702c,35500,divinopolis,MG,14050,ribeirao preto,SP,7,11,4,2018,2018-04,9.0,relogios_presentes,2018-04,bom chegou bem rápido relógio original cassio,"['bom', 'chegou', 'bem', 'rápido', 'relógio', 'original', 'cassio']",Positive
d2effb4f63d9db72e65ef6317fd3cd6c,1e1a73be62bcc1e2641423d62a4d8c35,delivered,2018-04-06 12:14:51,2018-04-07 02:50:14,2018-04-16 17:43:23,2018-04-26 16:56:59,2018-05-11 00:00:00,1,6b7c52cac292a4faf72cffd7085837a5,7142540dd4c91e2237acb7e911c4eba2,2018-04-23 02:50:14,99.9,23.28,1,boleto,1,123.18,2a8a942f9b7c86679129f8ee65f91a79,5,super recomendo,simplesmente ótima,2018-04-27 00:00:00,2018-04-28 14:15:19,fashion_calcados,57.0,404.0,4.0,700.0,22.0,12.0,33.0,e0d4a556aefa0376be2a542bac25ee8b,37800,guaxupe,MG,16301,penapolis,SP,5,12,4,2018,2018-04,20.0,other,2018-04,simplesmente ótima,"['simplesmente', 'ótima']",Neutral
62194497cd66edf084b172f8cdff8235,f0270ea9eaa22877af089f2d0f8db9fa,delivered,2018-08-02 12:07:26,2018-08-02 13:15:11,2018-08-03 15:02:00,2018-08-06 16:44:49,2018-08-09 00:00:00,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-08-06 13:15:11,59.0,7.67,1,credit_card,2,66.67,4620a67603ababb12a56f521a124a400,5,Ótimo produto!,Recomendo sim chegou no prazo e o produto é de ótima qualidade.,2018-08-07 00:00:00,2018-08-07 21:55:19,fashion_bolsas_e_acessorios,54.0,151.0,3.0,250.0,16.0,2.0,20.0,322e1b9e5b24a2a76cfa1c109c442c01,6815,embu das artes,SP,5849,sao paulo,SP,4,12,8,2018,2018-08,4.0,other,2018-08,recomendo sim chegou prazo produto ótima qualidade,"['recomendo', 'sim', 'chegou', 'prazo', 'produto', 'ótima', 'qualidade']",Neutral
9d77259cf0f321f678b1039dfcad920f,0bcafb4963830ff4916ab5c5adeb209c,delivered,2018-05-08 20:31:49,2018-05-08 20:55:24,2018-05-09 14:05:00,2018-05-11 19:18:46,2018-05-25 00:00:00,1,19a6ffd4e245a92747a693805163a60f,7299e27ed73d2ad986de7f7c77d919fa,2018-05-11 20:55:24,60.0,18.3,1,credit_card,2,78.3,2598bfb03d3c6ba82ef1ea4cf3c8e939,5,eu recomendo .,"ótima loja, super rápida na entrega .",2018-05-12 00:00:00,2018-05-14 23:11:45,consoles_games,28.0,790.0,3.0,150.0,23.0,3.0,18.0,3f5f986b9a3efc32fc26cdbc9df34fc9,13575,sao carlos,SP,38440,araguari,MG,2,20,5,2018,2018-05,2.0,other,2018-05,ótima loja super rápida entrega,"['ótima', 'loja', 'super', 'rápida', 'entrega']",Positive
f3f10317ffc85603d3812d7f6467d4e7,56e8ea641a4364495f96d75163f234ed,delivered,2018-05-08 22:31:03,2018-05-08 22:54:28,2018-05-10 13:35:00,2018-05-15 16:58:29,2018-05-23 00:00:00,1,688ad0169550f8e2eb0307b61df3ba12,640e21a7d01df7614a3b4923e990d40c,2018-05-13 22:54:28,60.5,10.01,1,credit_card,1,70.51,c5765758ac9b87f1dbff1aa1f032141d,5,Não sei o que é pra pôr a,"Eu recebi o produto dentro do prazo. Gostei muito, É de ótima qualidade. Já estou usando!!!",2018-05-16 00:00:00,2018-05-17 01:05:13,cama_mesa_banho,41.0,515.0,2.0,1050.0,35.0,10.0,45.0,e4ce1ce06d8a4981e15d4b4b0e2d1feb,14725,taiacu,SP,14940,ibitinga,SP,2,22,5,2018,2018-05,6.0,cama_mesa_banho,2018-05,recebi produto dentro prazo gostei ótima qualidade usando,"['recebi', 'produto', 'dentro', 'prazo', 'gostei', 'ótima', 'qualidade', 'usando']",Neutral
30bed8eaec2c3cb8f77fb3da3b9a8e45,06adb04df95e48dcd32284ef83e07c77,delivered,2018-06-26 13:49:40,2018-06-26 14:17:15,2018-06-29 14:16:00,2018-07-02 19:19:30,2018-07-11 00:00:00,1,43b54d1fc56ff394092a3dff6be2d39f,c70c1b0d8ca86052f45a432a38b73958,2018-06-28 14:17:15,110.32,8.03,1,credit_card,5,118.35,345137e58f64c05d1285711a452b9056,5,Tudo certo,"Produto entregue corretamente, muito antes do prazo estimado. Promessa de entrega para o dia 11/07, entrega feita dia 02/07 (9 dias antes).",2018-07-03 00:00:00,2018-07-04 00:01:49,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0,67ad73ff4747ba3c33ff9907f22e76e3,4090,sao paulo,SP,13186,hortolandia,SP,2,13,6,2018,2018-06,6.0,beleza_saude,2018-06,produto entregue corretamente antes prazo estimado promessa entrega dia 1107 entrega feita dia 0207 9 dias antes,"['produto', 'entregue', 'corretamente', 'antes', 'prazo', 'estimado', 'promessa', 'entrega', 'dia', '1107', 'entrega', 'feita', 'dia', '0207', '9', 'dias', 'antes']",Neutral
7a8f0c1255003a0de7fd484dbab75fdb,04b48387bf71a20a7b51d540080e50f2,delivered,2018-07-05 12:10:32,2018-07-06 02:55:12,2018-07-13 13:38:00,2018-07-23 15:14:55,2018-08-13 00:00:00,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-13 02:55:12,122.99,30.11,1,boleto,1,153.1,32577658dcfa7ad07fc414ebb0c2e31e,5,recomendo,"Com relação ao prazo de entrega tudo bem. Com relação ao produto, não sei, porque ainda vou consumir.",2018-07-24 00:00:00,2018-07-25 01:46:18,beleza_saude,50.0,1257.0,1.0,700.0,25.0,12.0,19.0,af58c69736e0aa643594632082d00870,20261,rio de janeiro,RJ,65072,sao luis,MA,4,12,7,2018,2018-07,18.0,beleza_saude,2018-07,relação prazo entrega tudo bem relação produto sei porque ainda vou consumir,"['relação', 'prazo', 'entrega', 'tudo', 'bem', 'relação', 'produto', 'sei', 'porque', 'ainda', 'vou', 'consumir']",Neutral
228b82b829438b71d9b164c1a8cea481,76baf8b184e3b12b7d7af01dbcb7476a,invoiced,2018-05-16 12:59:07,2018-05-17 03:16:19,,,2018-06-06 00:00:00,1,bc74f63361c15c1a5baa5b97ac432e62,c60b801f2d52c7f7f91de00870882a75,2018-05-23 03:16:19,218.0,16.41,1,boleto,1,234.41,2a36c88b839e9be4c119d26cbe5f0e80,1,FALAR C/ATENDENTE NO SAC,"Realizei a compra e o pgto no msm dia e ele foi confirmado em 1 dia. Levou semanas para a emissão da nota fiscal. A nota foi emitida, mas até hj o produto não foi p transporte. Ou seja, nunca nem vi!",2018-06-09 00:00:00,2018-06-09 15:15:13,beleza_saude,42.0,500.0,1.0,4050.0,17.0,11.0,13.0,9bfe5651317ee6833d34fe22a0072061,24220,niteroi,RJ,7174,guarulhos,SP,3,12,5,2018,2018-05,,beleza_saude,2018-05,realizei compra pgto msm dia confirmado 1 dia levou semanas emissão nota fiscal nota emitida hj produto p transporte nunca vi,"['realizei', 'compra', 'pgto', 'msm', 'dia', 'confirmado', '1', 'dia', 'levou', 'semanas', 'emissão', 'nota', 'fiscal', 'nota', 'emitida', 'hj', 'produto', 'p', 'transporte', 'nunca', 'vi']",Neutral
bfe8c448781919b17936bdd844baefc4,bd7bfa5c367329c0ab4478160a7b992e,delivered,2018-07-31 20:38:02,2018-08-02 05:30:51,2018-08-09 13:25:00,2018-08-15 15:28:38,2018-08-17 00:00:00,1,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-08-10 05:23:54,29.99,17.34,1,boleto,1,47.33,4589bdf0fd974f0dc291af441d37beec,5,Excelente ,Veio antes do prazo de entrega. ,2018-08-16 00:00:00,2018-08-18 21:54:03,moveis_decoracao,47.0,348.0,1.0,2900.0,40.0,10.0,35.0,614e87ddad7bba047be9897c8faeafaf,14640,morro agudo,SP,13347,indaiatuba,SP,2,20,7,2018,2018-07,14.0,moveis_decoracao,2018-07,veio antes prazo entrega,"['veio', 'antes', 'prazo', 'entrega']",Neutral
513a94a0164453b4777d125b836f7ca1,5c515f4bb8616f7feee867ad9a301bf9,delivered,2018-06-11 22:14:06,2018-06-11 22:41:00,2018-06-14 06:16:00,2018-06-21 21:08:39,2018-07-23 00:00:00,1,4828a218442ec2f75d8f75f4c0552781,391fc6631aebcf3004804e51b40bcf1e,2018-06-20 22:31:33,184.1,24.09,1,credit_card,12,240.47,b96bc61fa351f94b54af9507e8ce9afa,5,Muito bom,Amei comprar aqui adorei os produtos que eu comprei e a entrega super rapida,2018-06-22 00:00:00,2018-06-23 22:13:15,cama_mesa_banho,59.0,544.0,2.0,16950.0,40.0,20.0,30.0,0850e3aa287b1945a2cd7b2a58e20016,95200,vacaria,RS,14940,ibitinga,SP,1,22,6,2018,2018-06,9.0,cama_mesa_banho,2018-06,amei comprar aqui adorei produtos comprei entrega super rapida,"['amei', 'comprar', 'aqui', 'adorei', 'produtos', 'comprei', 'entrega', 'super', 'rapida']",Positive
a00de27f9585ad0dcde9842ad65a43a7,550377e256b41e5d48b5d3f6913d9e55,delivered,2018-05-03 19:43:53,2018-05-04 19:35:17,2018-05-08 10:15:00,2018-05-10 01:02:54,2018-05-17 00:00:00,1,fe9dfbe7f974621789683b7b78be2a16,900ba814c251a692506d7834c1218441,2018-05-10 19:35:17,326.16,18.17,1,credit_card,2,344.33,235ee087eff9c5c28c670fd654291974,5,otimo,tudo ok!!!,2018-05-10 00:00:00,2018-05-11 00:29:59,beleza_saude,54.0,1131.0,3.0,5300.0,30.0,24.0,38.0,8a2206328fd74e50a6ce4c2e73a5cf78,5752,sao paulo,SP,13328,salto,SP,4,19,5,2018,2018-05,6.0,beleza_saude,2018-05,tudo ok,"['tudo', 'ok']",Positive
6d4f15503da9e2e6278f57468ca35e35,b423713fff8a7210316acd191e942ab8,delivered,2018-04-16 15:28:32,2018-04-18 03:30:09,2018-04-20 22:32:02,2018-04-30 16:51:42,2018-05-15 00:00:00,1,a53d9459ab35c28053d6b7732fb8ca07,7d76b645482be4a332374e8223836592,2018-04-24 03:30:09,19.9,18.23,1,boleto,1,38.13,1c747853110f82c2d0af042c3495a021,4,Loja correta,Loja encaminhou o produto correto,2018-05-01 00:00:00,2018-05-03 23:24:36,telefonia,53.0,880.0,2.0,50.0,18.0,6.0,11.0,90c2522a1341e59eaaa66198880fb311,89595,salto veloso,SC,1511,sao paulo,SP,1,15,4,2018,2018-04,14.0,telefonia,2018-04,loja encaminhou produto correto,"['loja', 'encaminhou', 'produto', 'correto']",Neutral
3ae6f437745a33a4fe67a0e350dadf7b,d5dfc452f419d7e65be5d9b81d1df7ef,delivered,2018-06-18 20:33:39,2018-06-18 20:56:56,2018-06-19 14:26:00,2018-06-22 15:56:46,2018-07-11 00:00:00,1,1c21c1ed398eae61184065889ca3d4b0,a3e9a2c700480d9bb01fba070ba80a0e,2018-06-21 20:56:56,69.0,14.06,1,credit_card,3,83.06,c7bc4edf63f17c88f37aa6a8ce36b9ab,5,Rapidez,Adorei entrega rápida e a for tinha e a toalha são lindas,2018-06-23 00:00:00,2018-06-23 23:07:03,cama_mesa_banho,51.0,324.0,1.0,900.0,42.0,8.0,37.0,6624f406dda464765f90863ad09a2a5c,5731,sao paulo,SP,14940,ibitinga,SP,1,20,6,2018,2018-06,3.0,cama_mesa_banho,2018-06,adorei entrega rápida toalha lindas,"['adorei', 'entrega', 'rápida', 'toalha', 'lindas']",Neutral
97291e812341c4a06c5614415aa9354a,587844f18dd724c6865c9067e6d01550,delivered,2018-04-25 12:03:39,2018-04-25 13:10:39,2018-04-26 10:40:00,2018-05-07 16:56:27,2018-05-21 00:00:00,1,31a89a7044c5b133cf646404a4e86022,955fee9216a65b617aa5c0531780ce60,2018-05-02 13:10:39,150.0,27.13,1,debit_card,1,177.13,28532361ce6800d25a1f19654259babf,4,Quase ótimo ,"Estou tirando onda com os amigos, só acho que o suporte de gelo poderia ser de alumínio. ",2018-05-08 00:00:00,2018-05-10 19:47:25,utilidades_domesticas,55.0,1231.0,6.0,2200.0,54.0,25.0,25.0,89c2e30b06280a8d616cfa8bd3673c7a,37466,itamonte,MG,4782,sao paulo,SP,3,12,4,2018,2018-04,12.0,utilidades_domesticas,2018-04,tirando onda amigos acho suporte gelo poderia alumínio,"['tirando', 'onda', 'amigos', 'acho', 'suporte', 'gelo', 'poderia', 'alumínio']",Neutral
b876459be8cda353e0830b7ce970e067,3e4da72fb0173f9f994ee85a0d01a140,delivered,2018-08-02 21:24:24,2018-08-02 21:35:18,2018-08-03 14:18:00,2018-08-21 00:28:39,2018-08-16 00:00:00,1,013ee64977aaa6b2b25475095162e0e9,640e21a7d01df7614a3b4923e990d40c,2018-08-06 21:35:18,69.99,23.29,1,credit_card,2,93.28,69afe234c4459b389e66ae9539d98182,1,Difícil avaliar ,Fica difícil avAliar se ainda não recebi o produto ,2018-08-18 00:00:00,2018-08-18 03:41:22,cama_mesa_banho,40.0,519.0,2.0,1350.0,45.0,10.0,55.0,0156e3456c1959644b2da32c2cee358c,88390,barra velha,SC,14940,ibitinga,SP,4,21,8,2018,2018-08,18.0,cama_mesa_banho,2018-08,fica difícil avaliar ainda recebi produto,"['fica', 'difícil', 'avaliar', 'ainda', 'recebi', 'produto']",Neutral
67c73223021cafc75df9335173151314,d91a0d822683606627c0694c208b90db,delivered,2018-08-06 14:31:24,2018-08-06 14:44:39,2018-08-07 11:55:00,2018-08-08 15:31:47,2018-08-13 00:00:00,1,665839d5bdf604c2909beca037c57144,c89cf7c468a48af70aada384e722f9e2,2018-08-10 14:44:39,58.0,8.75,1,credit_card,1,66.75,ca383b8568c9cb5b3d4c5fbad1bf9895,5,Super recomendo,O produto chegou antes do prazo estabelecido . ,2018-08-09 00:00:00,2018-08-10 23:54:55,brinquedos,22.0,265.0,1.0,420.0,28.0,12.0,22.0,370d03d053c21179153982555c9daf82,24320,niteroi,RJ,25730,petropolis,RJ,1,14,8,2018,2018-08,2.0,brinquedos,2018-08,produto chegou antes prazo estabelecido,"['produto', 'chegou', 'antes', 'prazo', 'estabelecido']",Neutral
312ca70771f7faab638a5aefeaaea172,4ef23a9e5190fa352f84490ee17efc3f,delivered,2018-07-18 11:10:20,2018-07-18 11:30:16,2018-08-01 15:38:00,2018-08-04 16:46:24,2018-08-20 00:00:00,1,1bfb290d7273a442c874dbe74b4abae6,7c67e1448b00f6e969d365cea6b010ab,2018-08-07 11:30:16,69.99,44.48,1,credit_card,3,114.47,c1df364081b02bb8c35a7480e990126d,2,Produto não entregue,Gostaria de informações sobre a não entrega do produto.,2018-08-05 00:00:00,2018-08-08 04:23:11,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,31c8bea35443dd560ea09d74e7970583,31525,belo horizonte,MG,8577,itaquaquecetuba,SP,3,11,7,2018,2018-07,17.0,other,2018-07,gostaria informações sobre entrega produto,"['gostaria', 'informações', 'sobre', 'entrega', 'produto']",Neutral
5b57194733d4f66438a34574e9055b32,ca4979e5055011077c04d1b9702499b7,delivered,2018-07-17 23:08:18,2018-07-17 23:21:44,2018-07-23 16:06:00,2018-07-27 21:05:30,2018-08-01 00:00:00,1,278b8ea38bf4c3a68bf163611d775a58,f5b44895715ddfe3087dc414f30268f3,2018-07-26 23:21:44,19.0,7.39,1,voucher,1,26.39,70b246f4e335731bdb18890a03682ed7,1,Foto diferente do produto,"Foto diferente do produto, quero a troca ou a devolução do dinheiro",2018-07-28 00:00:00,2018-07-31 00:35:28,automotivo,53.0,701.0,1.0,50.0,32.0,2.0,24.0,76a03efeb938e41c28c9fb57fd252a86,4472,sao paulo,SP,18017,sorocaba,SP,2,23,7,2018,2018-07,9.0,automotivo,2018-07,foto diferente produto quero troca devolução dinheiro,"['foto', 'diferente', 'produto', 'quero', 'troca', 'devolução', 'dinheiro']",Neutral
4f5310c68c4e9a2c3d5bd708df07d212,7d5d4cb3f861bdf4c9b730fe41e771cd,delivered,2018-06-21 22:30:13,2018-06-21 22:57:13,2018-06-22 10:38:00,2018-06-27 11:41:56,2018-07-13 00:00:00,1,17ad136b7421ea8690fded631b651158,6560211a19b47992c3666cc44a7e94c0,2018-06-25 22:57:13,55.0,13.05,1,credit_card,2,68.05,9f856c47a8e429f6af41cbd4b405504e,1,Produto não funciona,"Boa tarde,
Ao receber o produto,no caso um relógio, a pulseira do mesmo já estava com havaria e em seguida quando coloquei o horário correto em alguns minutos o relógio parou e não voltou a funcionar",2018-06-28 00:00:00,2018-06-30 16:15:11,relogios_presentes,60.0,112.0,2.0,250.0,16.0,2.0,20.0,7150ba1825c38f6cece61fdf80e9615f,17020,bauru,SP,5849,sao paulo,SP,4,22,6,2018,2018-06,5.0,relogios_presentes,2018-06,boa tarde receber produtono caso relógio pulseira havaria seguida coloquei horário correto alguns minutos relógio parou voltou funcionar,"['boa', 'tarde', 'receber', 'produtono', 'caso', 'relógio', 'pulseira', 'havaria', 'seguida', 'coloquei', 'horário', 'correto', 'alguns', 'minutos', 'relógio', 'parou', 'voltou', 'funcionar']",Neutral
0f1657174bf9b83165da972c16b656f5,7178f347b7b8ef2035bcdd1f53748466,delivered,2018-03-26 17:32:25,2018-03-26 17:47:44,2018-03-29 21:18:47,2018-04-13 01:30:57,2018-04-18 00:00:00,1,a7cd6d35867022e26457483b6c9a9466,99002261c568a84cce14d43fcffb43ea,2018-03-30 17:47:44,110.0,24.9,1,credit_card,2,134.9,9d24cc0f680e853ebf91de8d1ae80c4a,3,Produto diferente,"Paguei o frete, porém, não vêm em casa o produto, outra coisa a foto do produto foi uma, o que foi entregue foi outro produto. Que por sua vez não veio pronto pra ser usado, tive que cortar pra usar.",2018-04-13 00:00:00,2018-04-30 23:58:58,cool_stuff,60.0,718.0,3.0,400.0,30.0,5.0,30.0,164d4c325fcb9ff95b4bf39db8354bb8,8475,sao paulo,SP,78095,cuiaba,MT,1,17,3,2018,2018-03,17.0,cool_stuff,2018-03,paguei frete porém vêm casa produto outra coisa foto produto entregue outro produto vez veio pronto pra usado cortar pra usar,"['paguei', 'frete', 'porém', 'vêm', 'casa', 'produto', 'outra', 'coisa', 'foto', 'produto', 'entregue', 'outro', 'produto', 'vez', 'veio', 'pronto', 'pra', 'usado', 'cortar', 'pra', 'usar']",Neutral
6d46c95c090a478e52c89008e729bea2,f9e72da9f16faf18d67d4912fae366e0,delivered,2018-08-05 13:47:14,2018-08-05 13:55:22,2018-08-06 16:05:00,2018-08-13 19:14:53,2018-08-21 00:00:00,1,42fe4aefc7e8a45dd96a59af81dd3fef,710e3548e02bc1d2831dfc4f1b5b14d4,2018-08-09 13:55:22,109.9,15.84,1,credit_card,8,125.74,0338d7a37dc97f90a7f3f1896bc253a8,5,TOP,"Muito boa, reforçado cabo de aço, chave tetra, comprei para prender minha magrela, recomendo
",2018-08-14 00:00:00,2018-08-15 00:32:19,automotivo,59.0,162.0,1.0,1300.0,20.0,20.0,20.0,c8ccd9254be21b2049c5270b65e8b135,11020,santos,SP,86600,rolandia,PR,7,13,8,2018,2018-08,8.0,automotivo,2018-08,boa reforçado cabo aço chave tetra comprei prender magrela recomendo,"['boa', 'reforçado', 'cabo', 'aço', 'chave', 'tetra', 'comprei', 'prender', 'magrela', 'recomendo']",Neutral
